归一化序号,新闻标题,URL,爬取时间
0.1373,伊朗发动第88轮行动 击中以集装箱船,https://www.baidu.com/s?wd=%E4%BC%8A%E6%9C%97%E5%8F%91%E5%8A%A8%E7%AC%AC88%E8%BD%AE%E8%A1%8C%E5%8A%A8+%E5%87%BB%E4%B8%AD%E4%BB%A5%E9%9B%86%E8%A3%85%E7%AE%B1%E8%88%B9,2026-03-31 18:50
0.1569,水产专家建议这6种鱼少吃,https://www.baidu.com/s?wd=%E6%B0%B4%E4%BA%A7%E4%B8%93%E5%AE%B6%E5%BB%BA%E8%AE%AE%E8%BF%996%E7%A7%8D%E9%B1%BC%E5%B0%91%E5%90%83,2026-03-31 18:50
0.1765,一户外品牌宣布收取“地球使用费”,https://www.baidu.com/s?wd=%E4%B8%80%E6%88%B7%E5%A4%96%E5%93%81%E7%89%8C%E5%AE%A3%E5%B8%83%E6%94%B6%E5%8F%96%E2%80%9C%E5%9C%B0%E7%90%83%E4%BD%BF%E7%94%A8%E8%B4%B9%E2%80%9D,2026-03-31 18:50
0.1961,国足0-2喀麦隆 开场9分钟连丢2球,https://www.baidu.com/s?wd=%E5%9B%BD%E8%B6%B30-2%E5%96%80%E9%BA%A6%E9%9A%86+%E5%BC%80%E5%9C%BA9%E5%88%86%E9%92%9F%E8%BF%9E%E4%B8%A22%E7%90%83,2026-03-31 18:50
0.2157,5岁男孩患病从小瘫痪突然站立,https://www.baidu.com/s?wd=5%E5%B2%81%E7%94%B7%E5%AD%A9%E6%82%A3%E7%97%85%E4%BB%8E%E5%B0%8F%E7%98%AB%E7%97%AA%E7%AA%81%E7%84%B6%E7%AB%99%E7%AB%8B,2026-03-31 18:50
0.2353,“过敏是因为免疫力差”系谣言,https://www.baidu.com/s?wd=%E2%80%9C%E8%BF%87%E6%95%8F%E6%98%AF%E5%9B%A0%E4%B8%BA%E5%85%8D%E7%96%AB%E5%8A%9B%E5%B7%AE%E2%80%9D%E7%B3%BB%E8%B0%A3%E8%A8%80,2026-03-31 18:50
0.2549,运动员退役后从146斤暴涨至523斤,https://www.baidu.com/s?wd=%E8%BF%90%E5%8A%A8%E5%91%98%E9%80%80%E5%BD%B9%E5%90%8E%E4%BB%8E146%E6%96%A4%E6%9A%B4%E6%B6%A8%E8%87%B3523%E6%96%A4,2026-03-31 18:50
0.2745,中方三艘船舶过航霍尔木兹海峡,https://www.baidu.com/s?wd=%E4%B8%AD%E6%96%B9%E4%B8%89%E8%89%98%E8%88%B9%E8%88%B6%E8%BF%87%E8%88%AA%E9%9C%8D%E5%B0%94%E6%9C%A8%E5%85%B9%E6%B5%B7%E5%B3%A1,2026-03-31 18:50
0.2941,DeepSeek服务中断一小时后恢复,https://www.baidu.com/s?wd=DeepSeek%E6%9C%8D%E5%8A%A1%E4%B8%AD%E6%96%AD%E4%B8%80%E5%B0%8F%E6%97%B6%E5%90%8E%E6%81%A2%E5%A4%8D,2026-03-31 18:50
0.3137,3秒一架！中国无人机蜂群突击铺天盖地,https://www.baidu.com/s?wd=3%E7%A7%92%E4%B8%80%E6%9E%B6%EF%BC%81%E4%B8%AD%E5%9B%BD%E6%97%A0%E4%BA%BA%E6%9C%BA%E8%9C%82%E7%BE%A4%E7%AA%81%E5%87%BB%E9%93%BA%E5%A4%A9%E7%9B%96%E5%9C%B0,2026-03-31 18:50
0.3333,“只要有图纸 中国100%做得出来”,https://www.baidu.com/s?wd=%E2%80%9C%E5%8F%AA%E8%A6%81%E6%9C%89%E5%9B%BE%E7%BA%B8+%E4%B8%AD%E5%9B%BD100%25%E5%81%9A%E5%BE%97%E5%87%BA%E6%9D%A5%E2%80%9D,2026-03-31 18:50
0.3529,哈尔滨41岁女企业家朱明月离世,https://www.baidu.com/s?wd=%E5%93%88%E5%B0%94%E6%BB%A841%E5%B2%81%E5%A5%B3%E4%BC%81%E4%B8%9A%E5%AE%B6%E6%9C%B1%E6%98%8E%E6%9C%88%E7%A6%BB%E4%B8%96,2026-03-31 18:50
0.3725,中方：攻击联合国维和人员不能接受,https://www.baidu.com/s?wd=%E4%B8%AD%E6%96%B9%EF%BC%9A%E6%94%BB%E5%87%BB%E8%81%94%E5%90%88%E5%9B%BD%E7%BB%B4%E5%92%8C%E4%BA%BA%E5%91%98%E4%B8%8D%E8%83%BD%E6%8E%A5%E5%8F%97,2026-03-31 18:50
0.3922,东鹏特饮押宝张雪机车赢麻了,https://www.baidu.com/s?wd=%E4%B8%9C%E9%B9%8F%E7%89%B9%E9%A5%AE%E6%8A%BC%E5%AE%9D%E5%BC%A0%E9%9B%AA%E6%9C%BA%E8%BD%A6%E8%B5%A2%E9%BA%BB%E4%BA%86,2026-03-31 18:50
0.4118,陈妍希受伤跟腱断裂 本人回应,https://www.baidu.com/s?wd=%E9%99%88%E5%A6%8D%E5%B8%8C%E5%8F%97%E4%BC%A4%E8%B7%9F%E8%85%B1%E6%96%AD%E8%A3%82+%E6%9C%AC%E4%BA%BA%E5%9B%9E%E5%BA%94,2026-03-31 18:50
0.4314,伊朗外长喊话沙特：是时候驱逐美军了,https://www.baidu.com/s?wd=%E4%BC%8A%E6%9C%97%E5%A4%96%E9%95%BF%E5%96%8A%E8%AF%9D%E6%B2%99%E7%89%B9%EF%BC%9A%E6%98%AF%E6%97%B6%E5%80%99%E9%A9%B1%E9%80%90%E7%BE%8E%E5%86%9B%E4%BA%86,2026-03-31 18:50
0.451,这四类二维码或有木马病毒 绝不能扫,https://www.baidu.com/s?wd=%E8%BF%99%E5%9B%9B%E7%B1%BB%E4%BA%8C%E7%BB%B4%E7%A0%81%E6%88%96%E6%9C%89%E6%9C%A8%E9%A9%AC%E7%97%85%E6%AF%92+%E7%BB%9D%E4%B8%8D%E8%83%BD%E6%89%AB,2026-03-31 18:50
0.4706,空货车“超重”被拦 司机：拉的是空气,https://www.baidu.com/s?wd=%E7%A9%BA%E8%B4%A7%E8%BD%A6%E2%80%9C%E8%B6%85%E9%87%8D%E2%80%9D%E8%A2%AB%E6%8B%A6+%E5%8F%B8%E6%9C%BA%EF%BC%9A%E6%8B%89%E7%9A%84%E6%98%AF%E7%A9%BA%E6%B0%94,2026-03-31 18:50
0.4902,税务部门回应鞠婧祎被举报偷漏税,https://www.baidu.com/s?wd=%E7%A8%8E%E5%8A%A1%E9%83%A8%E9%97%A8%E5%9B%9E%E5%BA%94%E9%9E%A0%E5%A9%A7%E7%A5%8E%E8%A2%AB%E4%B8%BE%E6%8A%A5%E5%81%B7%E6%BC%8F%E7%A8%8E,2026-03-31 18:50
0.5098,“脚下就是悬崖 导航还让直行”,https://www.baidu.com/s?wd=%E2%80%9C%E8%84%9A%E4%B8%8B%E5%B0%B1%E6%98%AF%E6%82%AC%E5%B4%96+%E5%AF%BC%E8%88%AA%E8%BF%98%E8%AE%A9%E7%9B%B4%E8%A1%8C%E2%80%9D,2026-03-31 18:50
0.5294,伊朗最大岛屿遭美以袭击 致8人死亡,https://www.baidu.com/s?wd=%E4%BC%8A%E6%9C%97%E6%9C%80%E5%A4%A7%E5%B2%9B%E5%B1%BF%E9%81%AD%E7%BE%8E%E4%BB%A5%E8%A2%AD%E5%87%BB+%E8%87%B48%E4%BA%BA%E6%AD%BB%E4%BA%A1,2026-03-31 18:50
0.549,张雪机车一战封神 浙江资本也赢了,https://www.baidu.com/s?wd=%E5%BC%A0%E9%9B%AA%E6%9C%BA%E8%BD%A6%E4%B8%80%E6%88%98%E5%B0%81%E7%A5%9E+%E6%B5%99%E6%B1%9F%E8%B5%84%E6%9C%AC%E4%B9%9F%E8%B5%A2%E4%BA%86,2026-03-31 18:50
0.5686,“每10股”写成“每股” 交行致歉,https://www.baidu.com/s?wd=%E2%80%9C%E6%AF%8F10%E8%82%A1%E2%80%9D%E5%86%99%E6%88%90%E2%80%9C%E6%AF%8F%E8%82%A1%E2%80%9D+%E4%BA%A4%E8%A1%8C%E8%87%B4%E6%AD%89,2026-03-31 18:50
0.5882,在户外头发突然竖起怎么办,https://www.baidu.com/s?wd=%E5%9C%A8%E6%88%B7%E5%A4%96%E5%A4%B4%E5%8F%91%E7%AA%81%E7%84%B6%E7%AB%96%E8%B5%B7%E6%80%8E%E4%B9%88%E5%8A%9E,2026-03-31 18:50
0.6078,张雪从请采访我到请接受采访,https://www.baidu.com/s?wd=%E5%BC%A0%E9%9B%AA%E4%BB%8E%E8%AF%B7%E9%87%87%E8%AE%BF%E6%88%91%E5%88%B0%E8%AF%B7%E6%8E%A5%E5%8F%97%E9%87%87%E8%AE%BF,2026-03-31 18:50
0.6275,伊朗武装部队：将斩断侵略者的腿,https://www.baidu.com/s?wd=%E4%BC%8A%E6%9C%97%E6%AD%A6%E8%A3%85%E9%83%A8%E9%98%9F%EF%BC%9A%E5%B0%86%E6%96%A9%E6%96%AD%E4%BE%B5%E7%95%A5%E8%80%85%E7%9A%84%E8%85%BF,2026-03-31 18:50
0.6471,浙江宣传：李白之争不能“又能怎”,https://www.baidu.com/s?wd=%E6%B5%99%E6%B1%9F%E5%AE%A3%E4%BC%A0%EF%BC%9A%E6%9D%8E%E7%99%BD%E4%B9%8B%E4%BA%89%E4%B8%8D%E8%83%BD%E2%80%9C%E5%8F%88%E8%83%BD%E6%80%8E%E2%80%9D,2026-03-31 18:50
0.6667,鞠婧祎否认偷税漏税 指控丝芭诽谤,https://www.baidu.com/s?wd=%E9%9E%A0%E5%A9%A7%E7%A5%8E%E5%90%A6%E8%AE%A4%E5%81%B7%E7%A8%8E%E6%BC%8F%E7%A8%8E+%E6%8C%87%E6%8E%A7%E4%B8%9D%E8%8A%AD%E8%AF%BD%E8%B0%A4,2026-03-31 18:50
0.6863,张雪回应禁止新手买820RR摩托车,https://www.baidu.com/s?wd=%E5%BC%A0%E9%9B%AA%E5%9B%9E%E5%BA%94%E7%A6%81%E6%AD%A2%E6%96%B0%E6%89%8B%E4%B9%B0820RR%E6%91%A9%E6%89%98%E8%BD%A6,2026-03-31 18:50
0.7059,人民日报评张雪：奋斗是逆天改命密码,https://www.baidu.com/s?wd=%E4%BA%BA%E6%B0%91%E6%97%A5%E6%8A%A5%E8%AF%84%E5%BC%A0%E9%9B%AA%EF%BC%9A%E5%A5%8B%E6%96%97%E6%98%AF%E9%80%86%E5%A4%A9%E6%94%B9%E5%91%BD%E5%AF%86%E7%A0%81,2026-03-31 18:50
0.7255,梁靖崑不敌阿根廷悍将 国乒首败,https://www.baidu.com/s?wd=%E6%A2%81%E9%9D%96%E5%B4%91%E4%B8%8D%E6%95%8C%E9%98%BF%E6%A0%B9%E5%BB%B7%E6%82%8D%E5%B0%86+%E5%9B%BD%E4%B9%92%E9%A6%96%E8%B4%A5,2026-03-31 18:50
0.7451,广州下暴雨 动物园“落汤狮”走红,https://www.baidu.com/s?wd=%E5%B9%BF%E5%B7%9E%E4%B8%8B%E6%9A%B4%E9%9B%A8+%E5%8A%A8%E7%89%A9%E5%9B%AD%E2%80%9C%E8%90%BD%E6%B1%A4%E7%8B%AE%E2%80%9D%E8%B5%B0%E7%BA%A2,2026-03-31 18:50
0.7647,印度将启动全世界最大规模人口普查,https://www.baidu.com/s?wd=%E5%8D%B0%E5%BA%A6%E5%B0%86%E5%90%AF%E5%8A%A8%E5%85%A8%E4%B8%96%E7%95%8C%E6%9C%80%E5%A4%A7%E8%A7%84%E6%A8%A1%E4%BA%BA%E5%8F%A3%E6%99%AE%E6%9F%A5,2026-03-31 18:50
0.7843,月嫂“带菌”上户 宝妈婴儿均被感染,https://www.baidu.com/s?wd=%E6%9C%88%E5%AB%82%E2%80%9C%E5%B8%A6%E8%8F%8C%E2%80%9D%E4%B8%8A%E6%88%B7+%E5%AE%9D%E5%A6%88%E5%A9%B4%E5%84%BF%E5%9D%87%E8%A2%AB%E6%84%9F%E6%9F%93,2026-03-31 18:50
0.8039,A股3月收官！主要指数本月集体收跌,https://www.baidu.com/s?wd=A%E8%82%A13%E6%9C%88%E6%94%B6%E5%AE%98%EF%BC%81%E4%B8%BB%E8%A6%81%E6%8C%87%E6%95%B0%E6%9C%AC%E6%9C%88%E9%9B%86%E4%BD%93%E6%94%B6%E8%B7%8C,2026-03-31 18:50
0.8235,晓华理发店流量退潮 留给怀化什么,https://www.baidu.com/s?wd=%E6%99%93%E5%8D%8E%E7%90%86%E5%8F%91%E5%BA%97%E6%B5%81%E9%87%8F%E9%80%80%E6%BD%AE+%E7%95%99%E7%BB%99%E6%80%80%E5%8C%96%E4%BB%80%E4%B9%88,2026-03-31 18:50
0.8431,太阳爆发X1.4级耀斑,https://www.baidu.com/s?wd=%E5%A4%AA%E9%98%B3%E7%88%86%E5%8F%91X1.4%E7%BA%A7%E8%80%80%E6%96%91,2026-03-31 18:50
0.8627,外交部揭底日自卫官闯中使馆事件,https://www.baidu.com/s?wd=%E5%A4%96%E4%BA%A4%E9%83%A8%E6%8F%AD%E5%BA%95%E6%97%A5%E8%87%AA%E5%8D%AB%E5%AE%98%E9%97%AF%E4%B8%AD%E4%BD%BF%E9%A6%86%E4%BA%8B%E4%BB%B6,2026-03-31 18:50
0.8824,尹正回应“张雪要送其夺冠车型”,https://www.baidu.com/s?wd=%E5%B0%B9%E6%AD%A3%E5%9B%9E%E5%BA%94%E2%80%9C%E5%BC%A0%E9%9B%AA%E8%A6%81%E9%80%81%E5%85%B6%E5%A4%BA%E5%86%A0%E8%BD%A6%E5%9E%8B%E2%80%9D,2026-03-31 18:50
0.902,央视专访张雪,https://www.baidu.com/s?wd=%E5%A4%AE%E8%A7%86%E4%B8%93%E8%AE%BF%E5%BC%A0%E9%9B%AA,2026-03-31 18:50
0.9216,用猪肉反制丹麦？台当局被群嘲,https://www.baidu.com/s?wd=%E7%94%A8%E7%8C%AA%E8%82%89%E5%8F%8D%E5%88%B6%E4%B8%B9%E9%BA%A6%EF%BC%9F%E5%8F%B0%E5%BD%93%E5%B1%80%E8%A2%AB%E7%BE%A4%E5%98%B2,2026-03-31 18:50
0.9412,超时罚款取消后骑手为何仍闯红灯,https://www.baidu.com/s?wd=%E8%B6%85%E6%97%B6%E7%BD%9A%E6%AC%BE%E5%8F%96%E6%B6%88%E5%90%8E%E9%AA%91%E6%89%8B%E4%B8%BA%E4%BD%95%E4%BB%8D%E9%97%AF%E7%BA%A2%E7%81%AF,2026-03-31 18:50
0.9608,42岁男子CT报告竟然显示子宫正常,https://www.baidu.com/s?wd=42%E5%B2%81%E7%94%B7%E5%AD%90CT%E6%8A%A5%E5%91%8A%E7%AB%9F%E7%84%B6%E6%98%BE%E7%A4%BA%E5%AD%90%E5%AE%AB%E6%AD%A3%E5%B8%B8,2026-03-31 18:50
0.9804,业内人士回应内存产品价格大跳水,https://www.baidu.com/s?wd=%E4%B8%9A%E5%86%85%E4%BA%BA%E5%A3%AB%E5%9B%9E%E5%BA%94%E5%86%85%E5%AD%98%E4%BA%A7%E5%93%81%E4%BB%B7%E6%A0%BC%E5%A4%A7%E8%B7%B3%E6%B0%B4,2026-03-31 18:50
1.0,春日顶流！武汉樱花雨浪漫出圈,https://www.baidu.com/s?wd=%E6%98%A5%E6%97%A5%E9%A1%B6%E6%B5%81%EF%BC%81%E6%AD%A6%E6%B1%89%E6%A8%B1%E8%8A%B1%E9%9B%A8%E6%B5%AA%E6%BC%AB%E5%87%BA%E5%9C%88,2026-03-31 18:50
0.0333,张雪身份曝光!竟是贴吧大神,http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352570&topic_name=%E5%BC%A0%E9%9B%AA%E8%BA%AB%E4%BB%BD%E6%9B%9D%E5%85%89%21%E7%AB%9F%E6%98%AF%E8%B4%B4%E5%90%A7%E5%A4%A7%E7%A5%9E,2026-03-31 18:50
0.0667,中国3艘船成功通过霍尔木兹,http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352604&topic_name=%E4%B8%AD%E5%9B%BD3%E8%89%98%E8%88%B9%E6%88%90%E5%8A%9F%E9%80%9A%E8%BF%87%E9%9C%8D%E5%B0%94%E6%9C%A8%E5%85%B9,2026-03-31 18:50
0.1,服务器炸锅!DS四日连崩,http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352610&topic_name=%E6%9C%8D%E5%8A%A1%E5%99%A8%E7%82%B8%E9%94%85%21DS%E5%9B%9B%E6%97%A5%E8%BF%9E%E5%B4%A9,2026-03-31 18:50
0.1333,四不像?吧友锐评《改编李白》,http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352575&topic_name=%E5%9B%9B%E4%B8%8D%E5%83%8F%3F%E5%90%A7%E5%8F%8B%E9%94%90%E8%AF%84%E3%80%8A%E6%94%B9%E7%BC%96%E6%9D%8E%E7%99%BD%E3%80%8B,2026-03-31 18:50
0.1667,"选手接连塌房,Gen声誉扫地",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352606&topic_name=%E9%80%89%E6%89%8B%E6%8E%A5%E8%BF%9E%E5%A1%8C%E6%88%BF%2CGen%E5%A3%B0%E8%AA%89%E6%89%AB%E5%9C%B0,2026-03-31 18:50
0.2,崩铁V3:狼尊归位绯英Up,http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352578&topic_name=%E5%B4%A9%E9%93%81V3%3A%E7%8B%BC%E5%B0%8A%E5%BD%92%E4%BD%8D%E7%BB%AF%E8%8B%B1Up,2026-03-31 18:50
0.2333,"食客遇杀猪盘,积蓄全被掏空",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352579&topic_name=%E9%A3%9F%E5%AE%A2%E9%81%87%E6%9D%80%E7%8C%AA%E7%9B%98%2C%E7%A7%AF%E8%93%84%E5%85%A8%E8%A2%AB%E6%8E%8F%E7%A9%BA,2026-03-31 18:50
0.2667,"盘古陷抄袭风波,高管遭重罚",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352552&topic_name=%E7%9B%98%E5%8F%A4%E9%99%B7%E6%8A%84%E8%A2%AD%E9%A3%8E%E6%B3%A2%2C%E9%AB%98%E7%AE%A1%E9%81%AD%E9%87%8D%E7%BD%9A,2026-03-31 18:50
0.3,"vivo冲高无度,定价掀翻市场",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352600&topic_name=vivo%E5%86%B2%E9%AB%98%E6%97%A0%E5%BA%A6%2C%E5%AE%9A%E4%BB%B7%E6%8E%80%E7%BF%BB%E5%B8%82%E5%9C%BA,2026-03-31 18:50
0.3333,"凌晨3点上班,AI卷疯打工人",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352553&topic_name=%E5%87%8C%E6%99%A83%E7%82%B9%E4%B8%8A%E7%8F%AD%2CAI%E5%8D%B7%E7%96%AF%E6%89%93%E5%B7%A5%E4%BA%BA,2026-03-31 18:50
0.3667,"新鬼诞生,干员技能太超模",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352599&topic_name=%E6%96%B0%E9%AC%BC%E8%AF%9E%E7%94%9F%2C%E5%B9%B2%E5%91%98%E6%8A%80%E8%83%BD%E5%A4%AA%E8%B6%85%E6%A8%A1,2026-03-31 18:50
0.4,"操作下饭,小天背锅害三路",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352595&topic_name=%E6%93%8D%E4%BD%9C%E4%B8%8B%E9%A5%AD%2C%E5%B0%8F%E5%A4%A9%E8%83%8C%E9%94%85%E5%AE%B3%E4%B8%89%E8%B7%AF,2026-03-31 18:50
0.4333,伊朗驻黎巴嫩大使被拖离,http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352555&topic_name=%E4%BC%8A%E6%9C%97%E9%A9%BB%E9%BB%8E%E5%B7%B4%E5%AB%A9%E5%A4%A7%E4%BD%BF%E8%A2%AB%E6%8B%96%E7%A6%BB,2026-03-31 18:50
0.4667,兰大刷掉401分双非考生,http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352566&topic_name=%E5%85%B0%E5%A4%A7%E5%88%B7%E6%8E%89401%E5%88%86%E5%8F%8C%E9%9D%9E%E8%80%83%E7%94%9F,2026-03-31 18:50
0.5,"功勋翻译下岗,AI包揽游戏翻译",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352562&topic_name=%E5%8A%9F%E5%8B%8B%E7%BF%BB%E8%AF%91%E4%B8%8B%E5%B2%97%2CAI%E5%8C%85%E6%8F%BD%E6%B8%B8%E6%88%8F%E7%BF%BB%E8%AF%91,2026-03-31 18:50
0.5333,"罗技旧账被扒,狗爪再惹众怒",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352541&topic_name=%E7%BD%97%E6%8A%80%E6%97%A7%E8%B4%A6%E8%A2%AB%E6%89%92%2C%E7%8B%97%E7%88%AA%E5%86%8D%E6%83%B9%E4%BC%97%E6%80%92,2026-03-31 18:50
0.5667,"丝芭实名举报,小鞠偷税漏税",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352571&topic_name=%E4%B8%9D%E8%8A%AD%E5%AE%9E%E5%90%8D%E4%B8%BE%E6%8A%A5%2C%E5%B0%8F%E9%9E%A0%E5%81%B7%E7%A8%8E%E6%BC%8F%E7%A8%8E,2026-03-31 18:50
0.6,"杰克小天再聚首,TES惨败AL",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352547&topic_name=%E6%9D%B0%E5%85%8B%E5%B0%8F%E5%A4%A9%E5%86%8D%E8%81%9A%E9%A6%96%2CTES%E6%83%A8%E8%B4%A5AL,2026-03-31 18:50
0.6333,"抗吧作家整活,Bin哥变言情男主",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352549&topic_name=%E6%8A%97%E5%90%A7%E4%BD%9C%E5%AE%B6%E6%95%B4%E6%B4%BB%2CBin%E5%93%A5%E5%8F%98%E8%A8%80%E6%83%85%E7%94%B7%E4%B8%BB,2026-03-31 18:50
0.6667,搞心态?罗永浩反向拉黑粉丝,http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352542&topic_name=%E6%90%9E%E5%BF%83%E6%80%81%3F%E7%BD%97%E6%B0%B8%E6%B5%A9%E5%8F%8D%E5%90%91%E6%8B%89%E9%BB%91%E7%B2%89%E4%B8%9D,2026-03-31 18:50
0.7,一箭三星!力箭二号首飞告捷,http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352556&topic_name=%E4%B8%80%E7%AE%AD%E4%B8%89%E6%98%9F%21%E5%8A%9B%E7%AE%AD%E4%BA%8C%E5%8F%B7%E9%A6%96%E9%A3%9E%E5%91%8A%E6%8D%B7,2026-03-31 18:50
0.7333,"单依纯承认侵权,演唱会开退票",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352558&topic_name=%E5%8D%95%E4%BE%9D%E7%BA%AF%E6%89%BF%E8%AE%A4%E4%BE%B5%E6%9D%83%2C%E6%BC%94%E5%94%B1%E4%BC%9A%E5%BC%80%E9%80%80%E7%A5%A8,2026-03-31 18:50
0.7667,Milkway自证:泄露BP是假的,http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352513&topic_name=Milkway%E8%87%AA%E8%AF%81%3A%E6%B3%84%E9%9C%B2BP%E6%98%AF%E5%81%87%E7%9A%84,2026-03-31 18:50
0.8,"穷小子逆袭,张雪机车夺世冠",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352536&topic_name=%E7%A9%B7%E5%B0%8F%E5%AD%90%E9%80%86%E8%A2%AD%2C%E5%BC%A0%E9%9B%AA%E6%9C%BA%E8%BD%A6%E5%A4%BA%E4%B8%96%E5%86%A0,2026-03-31 18:50
0.8333,"A吧开盾,维护鸣潮斩鬼图",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352524&topic_name=A%E5%90%A7%E5%BC%80%E7%9B%BE%2C%E7%BB%B4%E6%8A%A4%E9%B8%A3%E6%BD%AE%E6%96%A9%E9%AC%BC%E5%9B%BE,2026-03-31 18:50
0.8667,"洛克贝300w上限,玩家不买账",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352544&topic_name=%E6%B4%9B%E5%85%8B%E8%B4%9D300w%E4%B8%8A%E9%99%90%2C%E7%8E%A9%E5%AE%B6%E4%B8%8D%E4%B9%B0%E8%B4%A6,2026-03-31 18:50
0.9,"等等党输麻了,ps5大涨近翻倍",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352545&topic_name=%E7%AD%89%E7%AD%89%E5%85%9A%E8%BE%93%E9%BA%BB%E4%BA%86%2Cps5%E5%A4%A7%E6%B6%A8%E8%BF%91%E7%BF%BB%E5%80%8D,2026-03-31 18:50
0.9333,极客湾自曝横评下架内情,http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352494&topic_name=%E6%9E%81%E5%AE%A2%E6%B9%BE%E8%87%AA%E6%9B%9D%E6%A8%AA%E8%AF%84%E4%B8%8B%E6%9E%B6%E5%86%85%E6%83%85,2026-03-31 18:50
0.9667,"鸣潮签约刘慈欣,库洛牛大了",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352491&topic_name=%E9%B8%A3%E6%BD%AE%E7%AD%BE%E7%BA%A6%E5%88%98%E6%85%88%E6%AC%A3%2C%E5%BA%93%E6%B4%9B%E7%89%9B%E5%A4%A7%E4%BA%86,2026-03-31 18:50
1.0,"Ruler疑似逃税,恐遭禁赛",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352495&topic_name=Ruler%E7%96%91%E4%BC%BC%E9%80%83%E7%A8%8E%2C%E6%81%90%E9%81%AD%E7%A6%81%E8%B5%9B,2026-03-31 18:50
