归一化序号,新闻标题,URL,爬取时间
0.0784,“巨无霸”上线 中国多领域重大突破,https://www.baidu.com/s?wd=%E2%80%9C%E5%B7%A8%E6%97%A0%E9%9C%B8%E2%80%9D%E4%B8%8A%E7%BA%BF+%E4%B8%AD%E5%9B%BD%E5%A4%9A%E9%A2%86%E5%9F%9F%E9%87%8D%E5%A4%A7%E7%AA%81%E7%A0%B4,2026-03-27 10:42
0.098,马杜罗夫妇关押地如同人间炼狱,https://www.baidu.com/s?wd=%E9%A9%AC%E6%9D%9C%E7%BD%97%E5%A4%AB%E5%A6%87%E5%85%B3%E6%8A%BC%E5%9C%B0%E5%A6%82%E5%90%8C%E4%BA%BA%E9%97%B4%E7%82%BC%E7%8B%B1,2026-03-27 10:42
0.1176,游客因拍照设备太专业被景区驱赶,https://www.baidu.com/s?wd=%E6%B8%B8%E5%AE%A2%E5%9B%A0%E6%8B%8D%E7%85%A7%E8%AE%BE%E5%A4%87%E5%A4%AA%E4%B8%93%E4%B8%9A%E8%A2%AB%E6%99%AF%E5%8C%BA%E9%A9%B1%E8%B5%B6,2026-03-27 10:42
0.1373,伊朗已正式回应美国提出的停火协议,https://www.baidu.com/s?wd=%E4%BC%8A%E6%9C%97%E5%B7%B2%E6%AD%A3%E5%BC%8F%E5%9B%9E%E5%BA%94%E7%BE%8E%E5%9B%BD%E6%8F%90%E5%87%BA%E7%9A%84%E5%81%9C%E7%81%AB%E5%8D%8F%E8%AE%AE,2026-03-27 10:42
0.1569,经济学家：年轻人可以考虑买房了,https://www.baidu.com/s?wd=%E7%BB%8F%E6%B5%8E%E5%AD%A6%E5%AE%B6%EF%BC%9A%E5%B9%B4%E8%BD%BB%E4%BA%BA%E5%8F%AF%E4%BB%A5%E8%80%83%E8%99%91%E4%B9%B0%E6%88%BF%E4%BA%86,2026-03-27 10:42
0.1765,全球唯一双座隐身战机！解析歼-20S,https://www.baidu.com/s?wd=%E5%85%A8%E7%90%83%E5%94%AF%E4%B8%80%E5%8F%8C%E5%BA%A7%E9%9A%90%E8%BA%AB%E6%88%98%E6%9C%BA%EF%BC%81%E8%A7%A3%E6%9E%90%E6%AD%BC-20S,2026-03-27 10:42
0.1961,熬夜时心脏“咯噔”一下危险吗,https://www.baidu.com/s?wd=%E7%86%AC%E5%A4%9C%E6%97%B6%E5%BF%83%E8%84%8F%E2%80%9C%E5%92%AF%E5%99%94%E2%80%9D%E4%B8%80%E4%B8%8B%E5%8D%B1%E9%99%A9%E5%90%97,2026-03-27 10:42
0.2157,患者没挂上号 医生蹲在地上看CT片,https://www.baidu.com/s?wd=%E6%82%A3%E8%80%85%E6%B2%A1%E6%8C%82%E4%B8%8A%E5%8F%B7+%E5%8C%BB%E7%94%9F%E8%B9%B2%E5%9C%A8%E5%9C%B0%E4%B8%8A%E7%9C%8BCT%E7%89%87,2026-03-27 10:42
0.2353,湖南两名外卖小哥跳桥自杀系谣言,https://www.baidu.com/s?wd=%E6%B9%96%E5%8D%97%E4%B8%A4%E5%90%8D%E5%A4%96%E5%8D%96%E5%B0%8F%E5%93%A5%E8%B7%B3%E6%A1%A5%E8%87%AA%E6%9D%80%E7%B3%BB%E8%B0%A3%E8%A8%80,2026-03-27 10:42
0.2549,张雪峰去世后女儿首发声,https://www.baidu.com/s?wd=%E5%BC%A0%E9%9B%AA%E5%B3%B0%E5%8E%BB%E4%B8%96%E5%90%8E%E5%A5%B3%E5%84%BF%E9%A6%96%E5%8F%91%E5%A3%B0,2026-03-27 10:42
0.2745,学生喝口热水都计费 这钱不烫手吗,https://www.baidu.com/s?wd=%E5%AD%A6%E7%94%9F%E5%96%9D%E5%8F%A3%E7%83%AD%E6%B0%B4%E9%83%BD%E8%AE%A1%E8%B4%B9+%E8%BF%99%E9%92%B1%E4%B8%8D%E7%83%AB%E6%89%8B%E5%90%97,2026-03-27 10:42
0.2941,中国无人飞枪曝光,https://www.baidu.com/s?wd=%E4%B8%AD%E5%9B%BD%E6%97%A0%E4%BA%BA%E9%A3%9E%E6%9E%AA%E6%9B%9D%E5%85%89,2026-03-27 10:42
0.3137,伊朗：组织超百万人为地面战斗做准备,https://www.baidu.com/s?wd=%E4%BC%8A%E6%9C%97%EF%BC%9A%E7%BB%84%E7%BB%87%E8%B6%85%E7%99%BE%E4%B8%87%E4%BA%BA%E4%B8%BA%E5%9C%B0%E9%9D%A2%E6%88%98%E6%96%97%E5%81%9A%E5%87%86%E5%A4%87,2026-03-27 10:42
0.3333,伊朗总统：伊朗致力于结束战争,https://www.baidu.com/s?wd=%E4%BC%8A%E6%9C%97%E6%80%BB%E7%BB%9F%EF%BC%9A%E4%BC%8A%E6%9C%97%E8%87%B4%E5%8A%9B%E4%BA%8E%E7%BB%93%E6%9D%9F%E6%88%98%E4%BA%89,2026-03-27 10:42
0.3529,伊朗发动“真实承诺4”第83轮行动,https://www.baidu.com/s?wd=%E4%BC%8A%E6%9C%97%E5%8F%91%E5%8A%A8%E2%80%9C%E7%9C%9F%E5%AE%9E%E6%89%BF%E8%AF%BA4%E2%80%9D%E7%AC%AC83%E8%BD%AE%E8%A1%8C%E5%8A%A8,2026-03-27 10:42
0.3725,韩国垃圾袋“一袋难求”,https://www.baidu.com/s?wd=%E9%9F%A9%E5%9B%BD%E5%9E%83%E5%9C%BE%E8%A2%8B%E2%80%9C%E4%B8%80%E8%A2%8B%E9%9A%BE%E6%B1%82%E2%80%9D,2026-03-27 10:42
0.3922,广告语引众怒 罗技中国深夜致歉,https://www.baidu.com/s?wd=%E5%B9%BF%E5%91%8A%E8%AF%AD%E5%BC%95%E4%BC%97%E6%80%92+%E7%BD%97%E6%8A%80%E4%B8%AD%E5%9B%BD%E6%B7%B1%E5%A4%9C%E8%87%B4%E6%AD%89,2026-03-27 10:42
0.4118,地坛公园不再允许用明星姓名认领树,https://www.baidu.com/s?wd=%E5%9C%B0%E5%9D%9B%E5%85%AC%E5%9B%AD%E4%B8%8D%E5%86%8D%E5%85%81%E8%AE%B8%E7%94%A8%E6%98%8E%E6%98%9F%E5%A7%93%E5%90%8D%E8%AE%A4%E9%A2%86%E6%A0%91,2026-03-27 10:42
0.4314,美股标普纳指创开战后最大单日跌幅,https://www.baidu.com/s?wd=%E7%BE%8E%E8%82%A1%E6%A0%87%E6%99%AE%E7%BA%B3%E6%8C%87%E5%88%9B%E5%BC%80%E6%88%98%E5%90%8E%E6%9C%80%E5%A4%A7%E5%8D%95%E6%97%A5%E8%B7%8C%E5%B9%85,2026-03-27 10:42
0.451,以色列城市上空惊现成千上万乌鸦,https://www.baidu.com/s?wd=%E4%BB%A5%E8%89%B2%E5%88%97%E5%9F%8E%E5%B8%82%E4%B8%8A%E7%A9%BA%E6%83%8A%E7%8E%B0%E6%88%90%E5%8D%83%E4%B8%8A%E4%B8%87%E4%B9%8C%E9%B8%A6,2026-03-27 10:42
0.4706,周杰伦新专辑单平台销量破200万张,https://www.baidu.com/s?wd=%E5%91%A8%E6%9D%B0%E4%BC%A6%E6%96%B0%E4%B8%93%E8%BE%91%E5%8D%95%E5%B9%B3%E5%8F%B0%E9%94%80%E9%87%8F%E7%A0%B4200%E4%B8%87%E5%BC%A0,2026-03-27 10:42
0.4902,教育部：严禁炒作状元、名校率、升学率,https://www.baidu.com/s?wd=%E6%95%99%E8%82%B2%E9%83%A8%EF%BC%9A%E4%B8%A5%E7%A6%81%E7%82%92%E4%BD%9C%E7%8A%B6%E5%85%83%E3%80%81%E5%90%8D%E6%A0%A1%E7%8E%87%E3%80%81%E5%8D%87%E5%AD%A6%E7%8E%87,2026-03-27 10:42
0.5098,猪价跌至每斤5块多 近七年新低,https://www.baidu.com/s?wd=%E7%8C%AA%E4%BB%B7%E8%B7%8C%E8%87%B3%E6%AF%8F%E6%96%A45%E5%9D%97%E5%A4%9A+%E8%BF%91%E4%B8%83%E5%B9%B4%E6%96%B0%E4%BD%8E,2026-03-27 10:42
0.5294,开车压到它 千万别急着下车查看,https://www.baidu.com/s?wd=%E5%BC%80%E8%BD%A6%E5%8E%8B%E5%88%B0%E5%AE%83+%E5%8D%83%E4%B8%87%E5%88%AB%E6%80%A5%E7%9D%80%E4%B8%8B%E8%BD%A6%E6%9F%A5%E7%9C%8B,2026-03-27 10:42
0.549,首都经贸大学校园歌手大赛爆火,https://www.baidu.com/s?wd=%E9%A6%96%E9%83%BD%E7%BB%8F%E8%B4%B8%E5%A4%A7%E5%AD%A6%E6%A0%A1%E5%9B%AD%E6%AD%8C%E6%89%8B%E5%A4%A7%E8%B5%9B%E7%88%86%E7%81%AB,2026-03-27 10:42
0.5686,美伊边打边谈 伊朗提出五项条件,https://www.baidu.com/s?wd=%E7%BE%8E%E4%BC%8A%E8%BE%B9%E6%89%93%E8%BE%B9%E8%B0%88+%E4%BC%8A%E6%9C%97%E6%8F%90%E5%87%BA%E4%BA%94%E9%A1%B9%E6%9D%A1%E4%BB%B6,2026-03-27 10:42
0.5882,遭外机雷达照射 歼10C飞行员以牙还牙,https://www.baidu.com/s?wd=%E9%81%AD%E5%A4%96%E6%9C%BA%E9%9B%B7%E8%BE%BE%E7%85%A7%E5%B0%84+%E6%AD%BC10C%E9%A3%9E%E8%A1%8C%E5%91%98%E4%BB%A5%E7%89%99%E8%BF%98%E7%89%99,2026-03-27 10:42
0.6078,中国公民近期避免前往日本,https://www.baidu.com/s?wd=%E4%B8%AD%E5%9B%BD%E5%85%AC%E6%B0%91%E8%BF%91%E6%9C%9F%E9%81%BF%E5%85%8D%E5%89%8D%E5%BE%80%E6%97%A5%E6%9C%AC,2026-03-27 10:42
0.6275,电影《挽救计划》高口碑热映,https://www.baidu.com/s?wd=%E7%94%B5%E5%BD%B1%E3%80%8A%E6%8C%BD%E6%95%91%E8%AE%A1%E5%88%92%E3%80%8B%E9%AB%98%E5%8F%A3%E7%A2%91%E7%83%AD%E6%98%A0,2026-03-27 10:42
0.6471,卢卡申科赠予金正恩一支突击步枪,https://www.baidu.com/s?wd=%E5%8D%A2%E5%8D%A1%E7%94%B3%E7%A7%91%E8%B5%A0%E4%BA%88%E9%87%91%E6%AD%A3%E6%81%A9%E4%B8%80%E6%94%AF%E7%AA%81%E5%87%BB%E6%AD%A5%E6%9E%AA,2026-03-27 10:42
0.6667,20条“严禁”！教育部发布负面清单,https://www.baidu.com/s?wd=20%E6%9D%A1%E2%80%9C%E4%B8%A5%E7%A6%81%E2%80%9D%EF%BC%81%E6%95%99%E8%82%B2%E9%83%A8%E5%8F%91%E5%B8%83%E8%B4%9F%E9%9D%A2%E6%B8%85%E5%8D%95,2026-03-27 10:42
0.6863,郝蕾：AI会替代90%的演员,https://www.baidu.com/s?wd=%E9%83%9D%E8%95%BE%EF%BC%9AAI%E4%BC%9A%E6%9B%BF%E4%BB%A390%25%E7%9A%84%E6%BC%94%E5%91%98,2026-03-27 10:42
0.7059,只需一个手势 就能召唤机器狼群,https://www.baidu.com/s?wd=%E5%8F%AA%E9%9C%80%E4%B8%80%E4%B8%AA%E6%89%8B%E5%8A%BF+%E5%B0%B1%E8%83%BD%E5%8F%AC%E5%94%A4%E6%9C%BA%E5%99%A8%E7%8B%BC%E7%BE%A4,2026-03-27 10:42
0.7255,咸菜丝烧饼意外爆火 店铺暂停营业,https://www.baidu.com/s?wd=%E5%92%B8%E8%8F%9C%E4%B8%9D%E7%83%A7%E9%A5%BC%E6%84%8F%E5%A4%96%E7%88%86%E7%81%AB+%E5%BA%97%E9%93%BA%E6%9A%82%E5%81%9C%E8%90%A5%E4%B8%9A,2026-03-27 10:42
0.7451,深圳一救援队队员去世 年仅40岁,https://www.baidu.com/s?wd=%E6%B7%B1%E5%9C%B3%E4%B8%80%E6%95%91%E6%8F%B4%E9%98%9F%E9%98%9F%E5%91%98%E5%8E%BB%E4%B8%96+%E5%B9%B4%E4%BB%8540%E5%B2%81,2026-03-27 10:42
0.7647,剧版《哈利波特》斯内普造型被吐槽,https://www.baidu.com/s?wd=%E5%89%A7%E7%89%88%E3%80%8A%E5%93%88%E5%88%A9%E6%B3%A2%E7%89%B9%E3%80%8B%E6%96%AF%E5%86%85%E6%99%AE%E9%80%A0%E5%9E%8B%E8%A2%AB%E5%90%90%E6%A7%BD,2026-03-27 10:42
0.7843,伊朗称已有17个美军基地被摧毁,https://www.baidu.com/s?wd=%E4%BC%8A%E6%9C%97%E7%A7%B0%E5%B7%B2%E6%9C%8917%E4%B8%AA%E7%BE%8E%E5%86%9B%E5%9F%BA%E5%9C%B0%E8%A2%AB%E6%91%A7%E6%AF%81,2026-03-27 10:42
0.8039,被骗50万报警 民警竟追回100万,https://www.baidu.com/s?wd=%E8%A2%AB%E9%AA%9750%E4%B8%87%E6%8A%A5%E8%AD%A6+%E6%B0%91%E8%AD%A6%E7%AB%9F%E8%BF%BD%E5%9B%9E100%E4%B8%87,2026-03-27 10:42
0.8235,中国飞龙-60A巡飞弹实爆画面公开,https://www.baidu.com/s?wd=%E4%B8%AD%E5%9B%BD%E9%A3%9E%E9%BE%99-60A%E5%B7%A1%E9%A3%9E%E5%BC%B9%E5%AE%9E%E7%88%86%E7%94%BB%E9%9D%A2%E5%85%AC%E5%BC%80,2026-03-27 10:42
0.8431,中国芯“狂飙”：出口暴增超七成,https://www.baidu.com/s?wd=%E4%B8%AD%E5%9B%BD%E8%8A%AF%E2%80%9C%E7%8B%82%E9%A3%99%E2%80%9D%EF%BC%9A%E5%87%BA%E5%8F%A3%E6%9A%B4%E5%A2%9E%E8%B6%85%E4%B8%83%E6%88%90,2026-03-27 10:42
0.8627,中国平安现金分红总额达488.91亿,https://www.baidu.com/s?wd=%E4%B8%AD%E5%9B%BD%E5%B9%B3%E5%AE%89%E7%8E%B0%E9%87%91%E5%88%86%E7%BA%A2%E6%80%BB%E9%A2%9D%E8%BE%BE488.91%E4%BA%BF,2026-03-27 10:42
0.8824,伊朗消息人士：特朗普言论是政治作秀,https://www.baidu.com/s?wd=%E4%BC%8A%E6%9C%97%E6%B6%88%E6%81%AF%E4%BA%BA%E5%A3%AB%EF%BC%9A%E7%89%B9%E6%9C%97%E6%99%AE%E8%A8%80%E8%AE%BA%E6%98%AF%E6%94%BF%E6%B2%BB%E4%BD%9C%E7%A7%80,2026-03-27 10:42
0.902,20元纸币背景观景台乱收费？景区通报,https://www.baidu.com/s?wd=20%E5%85%83%E7%BA%B8%E5%B8%81%E8%83%8C%E6%99%AF%E8%A7%82%E6%99%AF%E5%8F%B0%E4%B9%B1%E6%94%B6%E8%B4%B9%EF%BC%9F%E6%99%AF%E5%8C%BA%E9%80%9A%E6%8A%A5,2026-03-27 10:42
0.9216,国产激光武器真实打击画面,https://www.baidu.com/s?wd=%E5%9B%BD%E4%BA%A7%E6%BF%80%E5%85%89%E6%AD%A6%E5%99%A8%E7%9C%9F%E5%AE%9E%E6%89%93%E5%87%BB%E7%94%BB%E9%9D%A2,2026-03-27 10:42
0.9412,国台办回应柯文哲被判刑17年,https://www.baidu.com/s?wd=%E5%9B%BD%E5%8F%B0%E5%8A%9E%E5%9B%9E%E5%BA%94%E6%9F%AF%E6%96%87%E5%93%B2%E8%A2%AB%E5%88%A4%E5%88%9117%E5%B9%B4,2026-03-27 10:42
0.9608,奥运女子组赛事仅限生理女性参加,https://www.baidu.com/s?wd=%E5%A5%A5%E8%BF%90%E5%A5%B3%E5%AD%90%E7%BB%84%E8%B5%9B%E4%BA%8B%E4%BB%85%E9%99%90%E7%94%9F%E7%90%86%E5%A5%B3%E6%80%A7%E5%8F%82%E5%8A%A0,2026-03-27 10:42
0.9804,29岁230斤小伙一觉醒来突发脑梗,https://www.baidu.com/s?wd=29%E5%B2%81230%E6%96%A4%E5%B0%8F%E4%BC%99%E4%B8%80%E8%A7%89%E9%86%92%E6%9D%A5%E7%AA%81%E5%8F%91%E8%84%91%E6%A2%97,2026-03-27 10:42
1.0,有人唱儿歌 有人唱牛版《水星记》,https://www.baidu.com/s?wd=%E6%9C%89%E4%BA%BA%E5%94%B1%E5%84%BF%E6%AD%8C+%E6%9C%89%E4%BA%BA%E5%94%B1%E7%89%9B%E7%89%88%E3%80%8A%E6%B0%B4%E6%98%9F%E8%AE%B0%E3%80%8B,2026-03-27 10:42
0.0345,"罗技言辞失当,广告辱客遭声讨",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352401&topic_name=%E7%BD%97%E6%8A%80%E8%A8%80%E8%BE%9E%E5%A4%B1%E5%BD%93%2C%E5%B9%BF%E5%91%8A%E8%BE%B1%E5%AE%A2%E9%81%AD%E5%A3%B0%E8%AE%A8,2026-03-27 10:42
0.069,强闯我驻日使馆嫌犯长相公开,http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352380&topic_name=%E5%BC%BA%E9%97%AF%E6%88%91%E9%A9%BB%E6%97%A5%E4%BD%BF%E9%A6%86%E5%AB%8C%E7%8A%AF%E9%95%BF%E7%9B%B8%E5%85%AC%E5%BC%80,2026-03-27 10:42
0.1034,"V社掀翻市场,饰品全线崩盘",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352402&topic_name=V%E7%A4%BE%E6%8E%80%E7%BF%BB%E5%B8%82%E5%9C%BA%2C%E9%A5%B0%E5%93%81%E5%85%A8%E7%BA%BF%E5%B4%A9%E7%9B%98,2026-03-27 10:42
0.1379,电竞国家杯:AL+BLG扛大旗,http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352383&topic_name=%E7%94%B5%E7%AB%9E%E5%9B%BD%E5%AE%B6%E6%9D%AF%3AAL%2BBLG%E6%89%9B%E5%A4%A7%E6%97%97,2026-03-27 10:42
0.1724,"新版斯内普辣眼,哈迷集体抗议",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352391&topic_name=%E6%96%B0%E7%89%88%E6%96%AF%E5%86%85%E6%99%AE%E8%BE%A3%E7%9C%BC%2C%E5%93%88%E8%BF%B7%E9%9B%86%E4%BD%93%E6%8A%97%E8%AE%AE,2026-03-27 10:42
0.2069,"WBG官宣补强,航神再度归队",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352394&topic_name=WBG%E5%AE%98%E5%AE%A3%E8%A1%A5%E5%BC%BA%2C%E8%88%AA%E7%A5%9E%E5%86%8D%E5%BA%A6%E5%BD%92%E9%98%9F,2026-03-27 10:42
0.2414,"周董新歌爆火,文旅圈集体狂欢",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352381&topic_name=%E5%91%A8%E8%91%A3%E6%96%B0%E6%AD%8C%E7%88%86%E7%81%AB%2C%E6%96%87%E6%97%85%E5%9C%88%E9%9B%86%E4%BD%93%E7%8B%82%E6%AC%A2,2026-03-27 10:42
0.2759,"明星也水帖,张凌赫深夜登贴吧",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352363&topic_name=%E6%98%8E%E6%98%9F%E4%B9%9F%E6%B0%B4%E5%B8%96%2C%E5%BC%A0%E5%87%8C%E8%B5%AB%E6%B7%B1%E5%A4%9C%E7%99%BB%E8%B4%B4%E5%90%A7,2026-03-27 10:42
0.3103,虚假兄弟情!kpl两队粉丝互掐,http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352399&topic_name=%E8%99%9A%E5%81%87%E5%85%84%E5%BC%9F%E6%83%85%21kpl%E4%B8%A4%E9%98%9F%E7%B2%89%E4%B8%9D%E4%BA%92%E6%8E%90,2026-03-27 10:42
0.3448,日本导弹部署紧挨幼儿园,http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352362&topic_name=%E6%97%A5%E6%9C%AC%E5%AF%BC%E5%BC%B9%E9%83%A8%E7%BD%B2%E7%B4%A7%E6%8C%A8%E5%B9%BC%E5%84%BF%E5%9B%AD,2026-03-27 10:42
0.3793,张雪峰追悼会将于本周六举行,http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352379&topic_name=%E5%BC%A0%E9%9B%AA%E5%B3%B0%E8%BF%BD%E6%82%BC%E4%BC%9A%E5%B0%86%E4%BA%8E%E6%9C%AC%E5%91%A8%E5%85%AD%E4%B8%BE%E8%A1%8C,2026-03-27 10:42
0.4138,"姑妈放狂言,全胜利碾压MSI",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352398&topic_name=%E5%A7%91%E5%A6%88%E6%94%BE%E7%8B%82%E8%A8%80%2C%E5%85%A8%E8%83%9C%E5%88%A9%E7%A2%BE%E5%8E%8BMSI,2026-03-27 10:42
0.4483,"银河假赛新瓜,职业路假赛收场",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352397&topic_name=%E9%93%B6%E6%B2%B3%E5%81%87%E8%B5%9B%E6%96%B0%E7%93%9C%2C%E8%81%8C%E4%B8%9A%E8%B7%AF%E5%81%87%E8%B5%9B%E6%94%B6%E5%9C%BA,2026-03-27 10:42
0.4828,"涨价蔓延cpu,amd涨价15%",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352400&topic_name=%E6%B6%A8%E4%BB%B7%E8%94%93%E5%BB%B6cpu%2Camd%E6%B6%A8%E4%BB%B715%25,2026-03-27 10:42
0.5172,夺冠急变现?BLG周边被曝光,http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352387&topic_name=%E5%A4%BA%E5%86%A0%E6%80%A5%E5%8F%98%E7%8E%B0%3FBLG%E5%91%A8%E8%BE%B9%E8%A2%AB%E6%9B%9D%E5%85%89,2026-03-27 10:42
0.5517,"想用电梯被拒,业主起诉全楼",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352376&topic_name=%E6%83%B3%E7%94%A8%E7%94%B5%E6%A2%AF%E8%A2%AB%E6%8B%92%2C%E4%B8%9A%E4%B8%BB%E8%B5%B7%E8%AF%89%E5%85%A8%E6%A5%BC,2026-03-27 10:42
0.5862,"四届皆霸榜,viper才是真核?",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352371&topic_name=%E5%9B%9B%E5%B1%8A%E7%9A%86%E9%9C%B8%E6%A6%9C%2Cviper%E6%89%8D%E6%98%AF%E7%9C%9F%E6%A0%B8%3F,2026-03-27 10:42
0.6207,体验感极差!洛克手游引不满,http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352361&topic_name=%E4%BD%93%E9%AA%8C%E6%84%9F%E6%9E%81%E5%B7%AE%21%E6%B4%9B%E5%85%8B%E6%89%8B%E6%B8%B8%E5%BC%95%E4%B8%8D%E6%BB%A1,2026-03-27 10:42
0.6552,"雷人广告上公交,市民炸锅",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352353&topic_name=%E9%9B%B7%E4%BA%BA%E5%B9%BF%E5%91%8A%E4%B8%8A%E5%85%AC%E4%BA%A4%2C%E5%B8%82%E6%B0%91%E7%82%B8%E9%94%85,2026-03-27 10:42
0.6897,"西山居开除尘白,负资产实锤",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352355&topic_name=%E8%A5%BF%E5%B1%B1%E5%B1%85%E5%BC%80%E9%99%A4%E5%B0%98%E7%99%BD%2C%E8%B4%9F%E8%B5%84%E4%BA%A7%E5%AE%9E%E9%94%A4,2026-03-27 10:42
0.7241,使馆敲警钟:国人趁早撤离险地,http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352346&topic_name=%E4%BD%BF%E9%A6%86%E6%95%B2%E8%AD%A6%E9%92%9F%3A%E5%9B%BD%E4%BA%BA%E8%B6%81%E6%97%A9%E6%92%A4%E7%A6%BB%E9%99%A9%E5%9C%B0,2026-03-27 10:42
0.7586,"16级大佬,评论区惊现ldx",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352364&topic_name=16%E7%BA%A7%E5%A4%A7%E4%BD%AC%2C%E8%AF%84%E8%AE%BA%E5%8C%BA%E6%83%8A%E7%8E%B0ldx,2026-03-27 10:42
0.7931,考古!张凌赫竟是贴吧吧友,http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352356&topic_name=%E8%80%83%E5%8F%A4%21%E5%BC%A0%E5%87%8C%E8%B5%AB%E7%AB%9F%E6%98%AF%E8%B4%B4%E5%90%A7%E5%90%A7%E5%8F%8B,2026-03-27 10:42
0.8276,"蹭饭未打码,4S店被迫调解",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352336&topic_name=%E8%B9%AD%E9%A5%AD%E6%9C%AA%E6%89%93%E7%A0%81%2C4S%E5%BA%97%E8%A2%AB%E8%BF%AB%E8%B0%83%E8%A7%A3,2026-03-27 10:42
0.8621,"Bin卑微合影,粉丝心疼破防",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352348&topic_name=Bin%E5%8D%91%E5%BE%AE%E5%90%88%E5%BD%B1%2C%E7%B2%89%E4%B8%9D%E5%BF%83%E7%96%BC%E7%A0%B4%E9%98%B2,2026-03-27 10:42
0.8966,强闯中使馆日本男子身份披露,http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352312&topic_name=%E5%BC%BA%E9%97%AF%E4%B8%AD%E4%BD%BF%E9%A6%86%E6%97%A5%E6%9C%AC%E7%94%B7%E5%AD%90%E8%BA%AB%E4%BB%BD%E6%8A%AB%E9%9C%B2,2026-03-27 10:42
0.931,"石油断供,菲律宾求援东大",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352359&topic_name=%E7%9F%B3%E6%B2%B9%E6%96%AD%E4%BE%9B%2C%E8%8F%B2%E5%BE%8B%E5%AE%BE%E6%B1%82%E6%8F%B4%E4%B8%9C%E5%A4%A7,2026-03-27 10:42
0.9655,"模型店爆雷,包裹藏毒被查获",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352333&topic_name=%E6%A8%A1%E5%9E%8B%E5%BA%97%E7%88%86%E9%9B%B7%2C%E5%8C%85%E8%A3%B9%E8%97%8F%E6%AF%92%E8%A2%AB%E6%9F%A5%E8%8E%B7,2026-03-27 10:42
1.0,"尘白被深扒,停服属自主行为",http://tieba.baidu.com/hottopic/browse/hottopic?topic_id=28352327&topic_name=%E5%B0%98%E7%99%BD%E8%A2%AB%E6%B7%B1%E6%89%92%2C%E5%81%9C%E6%9C%8D%E5%B1%9E%E8%87%AA%E4%B8%BB%E8%A1%8C%E4%B8%BA,2026-03-27 10:42
